CustomerID,CustomerName,JoinDate,Segment,AcquisitionChannel,Region,IsActive,ChurnDate,AnnualValue
C1787,Henry Robinson,2021-09-18,SMB,Online,London,True,,44259.12
C1788,Baker Group,2022-01-17,Enterprise,Direct,London,True,,59082.5
C1789,Allen Ltd,2022-04-10,Public Sector,Online,Scotland,True,,142963.48
C1790,Brown International,2021-10-13,Enterprise,Direct,Scotland,True,,73986.45
C1791,Emma Miller,2021-12-14,SMB,Events,Scotland,True,,45239.06
C1792,Benjamin Miller,2022-06-02,Consumer,Events,London,True,,4960.88
C1793,Matthew Robinson,2021-08-25,SMB,Direct,Scotland,False,2022-12-08,42684.17
C1794,Amelia Davis,2023-04-23,Consumer,Online,Scotland,True,,3146.5
C1795,James Martin,2022-07-19,Consumer,Online,London,True,,3866.83
C1796,Matthew Baker,2021-12-23,Consumer,Partner,London,True,,4750.23
C1797,Amelia Davis,2022-09-25,SMB,Direct,London,True,,19890.65
C1798,Hall Ltd,2021-06-23,Public Sector,Direct,London,True,,43622.65
C1799,Daniel Baker,2022-12-29,SMB,Referral,London,True,,32175.36
C1800,Olivia Jones,2021-09-18,Consumer,Direct,London,True,,532.59
C1801,Matthew Anderson,2021-12-12,SMB,Online,London,True,,13618.63
C1802,Johnson Group,2021-11-22,Enterprise,Partner,Scotland,True,,71396.44
C1803,Thomas Young,2022-11-05,SMB,Direct,London,True,,13716.27
C1804,Sophia Harris,2022-06-02,SMB,Online,Scotland,True,,24895.08
C1805,Jackson Corp,2021-09-01,Enterprise,Referral,Scotland,True,,107464.27
C1806,Adams Corp,2021-06-15,Enterprise,Direct,Scotland,True,,97310.76
C1807,Scott Solutions,2022-09-10,Enterprise,Direct,London,True,,65055.13
C1808,William Moore,2022-09-14,SMB,Online,London,True,,37696.97
C1809,King Group,2021-08-20,Enterprise,Events,London,True,,138605.11
C1810,Davis Services,2022-01-06,Public Sector,Referral,London,True,,135675.31
C1811,Charlotte Martin,2021-06-26,Consumer,Events,London,True,,1737.22
C1812,Matthew Thomas,2022-02-12,SMB,Online,Scotland,True,,37978.83
C1813,Matthew Miller,2022-09-02,SMB,Referral,London,True,,24496.5
C1814,Miller Solutions,2022-02-15,Public Sector,Online,London,False,2022-07-03,134349.17
C1815,Henry Robinson,2022-10-03,SMB,Referral,Scotland,True,,40419.16
C1816,Jessica Smith,2021-09-30,Consumer,Direct,Scotland,True,,3224.68
C1817,George Baker,2021-10-18,SMB,Partner,London,True,,43565.74
C1818,Oliver Johnson,2023-09-22,SMB,Direct,London,True,,39492.95
C1819,Oliver Robinson,2022-09-10,SMB,Referral,London,True,,18887.71
C1820,Thomas Jackson,2022-01-15,Consumer,Referral,London,True,,999.04
C1821,Benjamin Moore,2022-05-26,SMB,Partner,London,True,,10412.93
C1822,Emily Brown,2021-05-07,SMB,Direct,London,True,,18223.44
C1823,Davis Group,2021-11-30,Enterprise,Referral,London,True,,108363.41
C1824,Amelia Harris,2021-12-07,Consumer,Direct,Scotland,True,,4779.6
C1825,David Anderson,2023-03-19,Consumer,Referral,Scotland,True,,4460.0
C1826,Chloe Walker,2023-01-17,SMB,Partner,London,True,,32585.28
C1827,Matthew Harris,2022-08-22,Consumer,Direct,London,True,,1256.98
C1828,James Miller,2022-12-02,SMB,Referral,London,True,,24357.42
C1829,Jack Miller,2022-08-09,SMB,Online,London,True,,17914.4
C1830,Hannah Anderson,2021-08-15,Consumer,Direct,London,True,,1284.71
C1831,Grace Williams,2021-02-25,SMB,Referral,London,True,,20474.01
C1832,Daniel Anderson,2022-09-13,SMB,Partner,Scotland,True,,21032.29
C1833,Thomas Adams,2021-08-20,SMB,Referral,London,True,,26563.75
C1834,Oliver Clark,2022-01-29,Consumer,Referral,London,True,,2177.45
C1835,James Scott,2022-08-26,Consumer,Direct,London,True,,2826.6
C1836,Joseph Martin,2022-05-21,Consumer,Online,Scotland,True,,649.7
C1837,Samuel Lee,2022-07-04,SMB,Direct,London,False,2023-09-21,36634.88
C1838,Joseph Hall,2021-12-17,SMB,Partner,Scotland,True,,29015.0
C1839,Daniel Scott,2022-03-18,SMB,Direct,London,True,,23179.62
C1840,Daniel King,2022-01-30,Consumer,Referral,Scotland,True,,3280.63
C1841,Sophie Allen,2022-09-25,Consumer,Events,London,True,,3365.6
C1842,Williams Partners,2021-11-21,Enterprise,Direct,London,True,,152419.1
C1843,Emily Adams,2023-03-11,SMB,Direct,Scotland,True,,45186.39
C1844,Baker Solutions,2023-07-04,Public Sector,Online,London,True,,88864.57
C1845,Lucy Nelson,2021-09-25,SMB,Referral,Scotland,True,,10243.03
C1846,Grace Allen,2022-10-18,Consumer,Online,London,True,,4791.56
C1847,Brown Corp,2021-10-05,Public Sector,Online,London,True,,73055.1
C1848,Davis Ltd,2022-08-04,Public Sector,Referral,Scotland,True,,74143.73
C1849,Mia Green,2021-12-01,SMB,Events,London,False,2023-12-11,12172.14
C1850,Harry Young,2022-04-06,Consumer,Online,London,True,,2196.07
C1851,Emma Brown,2022-02-01,Consumer,Online,London,True,,2208.26
C1852,Davis International,2021-07-25,Public Sector,Online,Scotland,True,,122965.28
C1853,Clark Group,2022-05-30,Enterprise,Online,London,True,,118139.24
C1854,Daniel Thomas,2021-11-09,SMB,Online,London,False,2021-12-28,40090.64
C1855,Olivia Lewis,2021-07-18,SMB,Online,Scotland,True,,10087.29
C1856,William Smith,2021-08-24,Consumer,Online,Scotland,True,,3008.61
C1857,Henry Allen,2021-08-16,Consumer,Direct,London,False,2022-06-17,4556.1
C1858,David Adams,2022-09-11,SMB,Partner,London,False,2023-01-10,29382.12
C1859,Robinson Group,2021-12-12,Enterprise,Online,Scotland,True,,190818.19
C1860,Lucy King,2022-05-08,SMB,Referral,London,True,,12351.95
C1861,Joseph King,2022-12-03,Consumer,Referral,London,True,,1887.52
C1862,Matthew Anderson,2022-03-10,SMB,Partner,London,True,,37186.79
C1863,Harris Services,2021-05-31,Public Sector,Partner,London,True,,92132.49
C1864,Daniel Martin,2021-04-20,Consumer,Referral,Scotland,False,2022-06-05,1776.67
C1865,Chloe Clark,2023-09-17,Consumer,Online,London,True,,2241.28
C1866,Alexander Martin,2022-02-13,SMB,Online,London,True,,17076.83
C1867,Grace Wilson,2021-07-07,SMB,Events,Scotland,True,,18613.45
C1868,Lucy Scott,2022-04-16,Consumer,Partner,London,True,,2452.23
C1869,Daniel Wright,2023-08-02,SMB,Online,London,True,,17583.98
C1870,Allen International,2021-05-08,Enterprise,Events,London,True,,189491.94
C1871,Sophie Taylor,2022-07-20,Consumer,Online,London,True,,3789.9
C1872,Grace Harris,2023-04-22,SMB,Direct,London,True,,15295.81
C1873,William Taylor,2021-08-30,SMB,Online,Scotland,True,,46343.63
C1874,Harris Partners,2021-12-21,Public Sector,Online,London,True,,81372.86
C1875,Baker Ltd,2021-08-17,Enterprise,Events,London,True,,147355.25
C1876,Lucy Clark,2022-01-04,SMB,Direct,London,True,,27224.54
C1877,Charlotte Wilson,2022-12-02,SMB,Partner,Scotland,True,,41816.11
C1878,Henry Young,2023-02-07,SMB,Online,London,True,,16782.33
C1879,King Holdings,2023-02-25,Public Sector,Direct,London,True,,129999.12
C1880,Hannah Miller,2022-04-12,Consumer,Online,London,True,,4146.64
C1881,Hannah Lewis,2022-05-25,SMB,Partner,London,False,2023-02-09,26639.31
C1882,Matthew Walker,2021-02-09,SMB,Direct,Scotland,True,,12851.7
C1883,Allen Solutions,2022-10-07,Enterprise,Events,London,True,,179581.7
C1884,Clark Ltd,2022-08-01,Enterprise,Referral,London,True,,101646.97
C1885,Walker Group,2021-12-10,Enterprise,Online,London,False,2023-05-27,188273.83
C1886,George Adams,2021-11-30,Consumer,Direct,London,True,,1902.91
C1887,Robinson Partners,2021-07-22,Public Sector,Events,London,True,,77238.75
C1888,Anderson Ltd,2021-12-04,Public Sector,Online,London,True,,109208.58
C1889,Thomas Partners,2021-08-07,Enterprise,Referral,London,False,2022-03-19,69822.67
C1890,David Martin,2021-01-29,Consumer,Online,London,True,,2693.22
C1891,Lewis Corp,2021-04-03,Public Sector,Online,Scotland,True,,133878.33
C1892,Thomas Ltd,2022-03-27,Enterprise,Partner,London,True,,101436.53
C1893,Joseph Harris,2023-07-28,SMB,Online,London,True,,37124.82
C1894,Allen Solutions,2021-10-12,Public Sector,Referral,London,True,,140224.06
C1895,Robinson Corp,2022-07-25,Enterprise,Partner,London,True,,113183.68
C1896,Lucy Smith,2021-10-20,Consumer,Events,London,True,,2134.86
C1897,Lee Ltd,2021-11-20,Enterprise,Referral,Scotland,True,,82412.27
C1898,James Moore,2022-02-26,SMB,Referral,Scotland,True,,11760.67
C1899,Robinson Group,2021-09-28,Public Sector,Direct,Scotland,True,,148612.39
C1900,Matthew Lee,2021-09-15,Consumer,Online,London,True,,3906.39
C1901,Emma Jones,2022-03-01,Consumer,Referral,Scotland,True,,4383.68
C1902,Jones Ltd,2022-10-22,Public Sector,Events,Scotland,True,,68282.73
C1903,Walker Partners,2021-11-07,Public Sector,Referral,London,True,,71743.29
C1904,Chloe Green,2022-10-27,SMB,Partner,Scotland,True,,37433.15
C1905,Charlotte Lewis,2021-08-28,SMB,Online,London,True,,26922.29
C1906,Amelia Davis,2022-01-24,SMB,Partner,London,False,2022-10-16,37235.81
C1907,Jack Robinson,2022-04-18,Consumer,Online,London,False,2023-02-03,778.27
C1908,Thomas Wright,2022-10-13,SMB,Direct,London,True,,39813.5
C1909,Matthew Young,2021-10-27,Consumer,Referral,Scotland,True,,4695.83
C1910,Harry Adams,2021-10-13,SMB,Referral,Scotland,True,,14922.21
C1911,Moore International,2022-07-24,Public Sector,Online,London,True,,35901.12
C1912,James Green,2022-02-07,SMB,Online,London,True,,35695.56
C1913,Walker International,2021-06-14,Enterprise,Online,London,True,,81905.21
C1914,Mia Scott,2021-09-26,SMB,Events,London,True,,16554.62
C1915,Lucy Wilson,2023-04-04,Consumer,Events,London,True,,3298.77
C1916,James Williams,2022-03-06,SMB,Online,London,True,,26931.19
C1917,Alexander Clark,2021-07-27,Consumer,Direct,London,True,,1172.08
C1918,Oliver Davis,2021-09-29,Consumer,Online,Scotland,False,2021-11-28,2980.01
C1919,Scott Solutions,2021-08-29,Enterprise,Partner,Scotland,True,,187041.64
C1920,Hannah Harris,2022-03-10,SMB,Direct,Scotland,True,,11131.09
C1921,Clark Corp,2021-11-13,Enterprise,Online,London,True,,70290.81
C1922,James Allen,2023-02-28,Consumer,Direct,London,True,,3416.02
C1923,James Baker,2021-06-27,Consumer,Referral,London,True,,680.04
C1924,Wright Group,2021-12-31,Enterprise,Online,Scotland,True,,92408.68
C1925,Alexander Baker,2021-06-08,SMB,Online,London,True,,31667.34
C1926,Smith Corp,2021-02-10,Public Sector,Partner,London,True,,101665.85
C1927,Alexander Anderson,2022-09-18,SMB,Partner,Scotland,False,2022-12-08,45727.53
C1928,Brown Holdings,2023-08-07,Enterprise,Online,Scotland,True,,142387.68
C1929,Lucy Adams,2021-06-10,SMB,Referral,London,True,,16533.96
C1930,Samuel Miller,2022-05-13,Consumer,Events,Scotland,True,,2034.54
C1931,Henry Lee,2022-10-26,Consumer,Online,London,True,,2866.37
C1932,Benjamin Wright,2023-01-15,SMB,Referral,London,True,,20216.71
C1933,Olivia Allen,2022-01-06,SMB,Online,Scotland,True,,27752.91
C1934,Jack Jones,2021-09-29,Consumer,Referral,Scotland,True,,1405.99
C1935,Martin Holdings,2021-08-28,Enterprise,Online,London,True,,103449.3
C1936,George Scott,2021-11-23,SMB,Online,Scotland,True,,40345.96
C1937,Jack Thomas,2023-07-22,SMB,Events,London,True,,30840.78
C1938,Thomas Hall,2022-09-13,Consumer,Partner,London,False,2023-07-02,1861.41
C1939,Lucy Lewis,2021-12-01,Consumer,Online,London,False,2022-08-26,4991.5
C1940,Jessica Nelson,2023-06-19,Consumer,Partner,Scotland,True,,1705.02
C1941,Grace Wilson,2023-07-17,SMB,Referral,London,True,,11215.87
C1942,Harris International,2022-03-16,Public Sector,Online,London,True,,46191.54
C1943,Nelson Ltd,2021-12-11,Public Sector,Online,London,True,,85684.64
C1944,Alexander Anderson,2021-02-16,Consumer,Partner,London,True,,3545.74
C1945,Thomas Anderson,2023-06-29,Consumer,Online,London,True,,1162.12
C1946,Hall Ltd,2021-12-08,Public Sector,Partner,Scotland,True,,86237.26
C1947,Moore Holdings,2022-05-26,Enterprise,Direct,London,True,,193350.13
C1948,James Clark,2021-10-16,SMB,Online,London,True,,30879.29
C1949,Alexander Martin,2022-07-22,Consumer,Referral,Scotland,True,,1216.28
C1950,Matthew Anderson,2022-07-29,SMB,Events,London,True,,16629.85
C1951,Emily Young,2023-01-15,SMB,Events,London,False,2023-04-02,46590.33
C1952,Jones Partners,2022-09-14,Public Sector,Online,Scotland,True,,128799.44
C1953,Samuel Harris,2022-12-09,Consumer,Referral,London,True,,1035.71
C1954,Martin Holdings,2021-06-17,Public Sector,Direct,London,True,,128870.65
C1955,Alexander Thomas,2022-01-13,Consumer,Online,London,False,2023-05-13,3664.7
C1956,Chloe Allen,2021-09-04,SMB,Referral,London,True,,11591.66
C1957,Amelia Clark,2021-12-29,SMB,Online,London,True,,49502.65
C1958,Daniel Smith,2021-09-12,Consumer,Direct,Scotland,True,,4375.6
C1959,Jessica Allen,2022-11-10,Consumer,Referral,London,True,,3211.82
C1960,Daniel Young,2022-03-11,SMB,Direct,Scotland,True,,25478.66
C1961,Harry King,2022-10-30,Consumer,Online,London,True,,3921.91
C1962,Jackson Services,2021-12-28,Enterprise,Direct,London,True,,83585.56
C1963,George Lee,2022-02-07,SMB,Events,London,True,,30441.3
C1964,Jessica Allen,2022-11-22,SMB,Online,London,True,,45951.92
C1965,Joseph Wright,2021-07-22,SMB,Referral,London,True,,18905.75
C1966,Emma Young,2022-03-04,Consumer,Referral,London,False,2022-09-06,4638.86
C1967,Baker Group,2022-07-03,Public Sector,Events,Scotland,True,,119238.55
C1968,Charlotte Green,2022-11-09,SMB,Partner,Scotland,True,,41119.11
C1969,Mia Baker,2023-04-16,SMB,Referral,London,True,,40886.05
C1970,Matthew Harris,2021-12-13,SMB,Referral,London,True,,30241.28
C1971,Jones International,2021-12-30,Enterprise,Online,London,True,,85028.21
C1972,Nelson Corp,2021-09-04,Public Sector,Partner,London,True,,107103.96
C1973,Hannah Anderson,2023-07-26,SMB,Direct,London,True,,31501.77
C1974,Thomas Jackson,2021-10-28,Consumer,Direct,London,False,2023-12-27,1295.09
C1975,Lucy Walker,2021-08-14,Consumer,Referral,London,False,2021-09-16,1017.07
C1976,Samuel Baker,2021-06-23,SMB,Events,Scotland,True,,47711.68
C1977,Davis International,2021-09-24,Enterprise,Partner,London,True,,171629.2
C1978,Lucy Smith,2022-03-12,Consumer,Direct,Scotland,True,,4153.58
C1979,Miller Group,2021-03-19,Public Sector,Referral,Scotland,True,,96939.63
C1980,William Thomas,2022-01-29,SMB,Online,London,True,,39864.22
C1981,Mia Anderson,2022-01-18,SMB,Partner,Scotland,True,,34548.74
C1982,Taylor Corp,2022-12-27,Enterprise,Events,Scotland,True,,172137.87
C1983,Lucy Moore,2022-10-15,SMB,Online,London,True,,27371.24
C1984,Williams Holdings,2021-12-09,Public Sector,Referral,London,True,,118207.69
C1985,Hall Corp,2022-09-15,Public Sector,Online,London,True,,127427.14
C1986,Wright Holdings,2023-01-01,Enterprise,Direct,Scotland,True,,101491.26
C1987,Jackson International,2021-08-19,Public Sector,Partner,Scotland,True,,46881.82
C1988,Thomas Jackson,2023-06-02,SMB,Online,London,True,,39248.6
C1989,Alexander Lee,2022-04-12,SMB,Online,London,True,,31039.33
C1990,Jack Harris,2022-06-05,Consumer,Direct,London,True,,3427.84
C1991,Lily Wilson,2022-09-16,SMB,Direct,London,True,,13430.96
C1992,Green Ltd,2021-11-02,Enterprise,Direct,London,True,,122882.79
C1993,Matthew Lee,2022-02-21,SMB,Direct,Scotland,True,,43557.98
C1994,Hannah Williams,2022-07-16,SMB,Partner,London,True,,24891.51
C1995,Sophie Thomas,2021-08-03,Consumer,Direct,London,True,,4895.63
C1996,Harry Martin,2022-02-11,SMB,Online,Scotland,False,2022-05-29,29215.98
C1997,Henry Hall,2021-03-24,SMB,Online,London,False,2021-09-08,39607.54
C1998,Miller Ltd,2021-10-22,Public Sector,Referral,London,True,,74692.59
C1999,Lewis Corp,2023-04-15,Enterprise,Events,Scotland,True,,81361.39
C2000,Wilson Corp,2022-11-22,Enterprise,Online,London,True,,100330.26
